GameOddId,Sportsbook,ScoreId,Created,Updated,HomeMoneyLine,AwayMoneyLine,DrawMoneyLine,HomePointSpread,AwayPointSpread,HomePointSpreadPayout,AwayPointSpreadPayout,OverUnder,OverPayout,UnderPayout,SportsbookId,OddType,SportsbookUrl,GameId,Unlisted
7914336,DraftKings,19055,2025-09-07 19:45:07+00:00,2025-09-07 19:45:07+00:00,130,-166,,1.5,-1.5,-135.0,105.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:45:12
7914318,DraftKings,19055,2025-09-07 19:44:52+00:00,2025-09-07 19:45:02+00:00,130,-166,,1.5,-1.5,-140.0,110.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:45:07
7914305,DraftKings,19055,2025-09-07 19:44:42+00:00,2025-09-07 19:44:47+00:00,135,-175,,1.5,-1.5,-135.0,105.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:44:52
7914291,DraftKings,19055,2025-09-07 19:44:27+00:00,2025-09-07 19:44:37+00:00,110,-140,,-1.5,1.5,114.0,-145.0,39.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:44:42
7914278,DraftKings,19055,2025-09-07 19:44:17+00:00,2025-09-07 19:44:22+00:00,120,-154,,1.5,-1.5,-145.0,114.0,38.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:44:27
7914273,DraftKings,19055,2025-09-07 19:44:07+00:00,2025-09-07 19:44:12+00:00,120,-154,,1.5,-1.5,-140.0,110.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:44:17
7914255,DraftKings,19055,2025-09-07 19:43:52+00:00,2025-09-07 19:44:02+00:00,120,-154,,1.5,-1.5,-140.0,110.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:44:07
7914250,DraftKings,19055,2025-09-07 19:43:47+00:00,2025-09-07 19:43:47+00:00,154,-200,,3.5,-3.5,-120.0,-110.0,37.5,130.0,-166.0,7,live,,19055,2025-09-07T15:43:52
7914235,DraftKings,19055,2025-09-07 19:43:37+00:00,2025-09-07 19:43:42+00:00,154,-200,,3.5,-3.5,-115.0,-115.0,37.5,130.0,-166.0,7,live,,19055,2025-09-07T15:43:47
7914222,DraftKings,19055,2025-09-07 19:43:32+00:00,2025-09-07 19:43:32+00:00,154,-200,,3.5,-3.5,-120.0,-110.0,37.5,130.0,-166.0,7,live,,19055,2025-09-07T15:43:37
7914177,DraftKings,19055,2025-09-07 19:42:57+00:00,2025-09-07 19:43:27+00:00,165,-215,,3.5,-3.5,-115.0,-115.0,36.5,-166.0,130.0,7,live,,19055,2025-09-07T15:43:32
7914161,DraftKings,19055,2025-09-07 19:42:47+00:00,2025-09-07 19:42:52+00:00,165,-215,,3.5,-3.5,-110.0,-120.0,36.5,-166.0,130.0,7,live,,19055,2025-09-07T15:42:57
7914155,DraftKings,19055,2025-09-07 19:42:42+00:00,2025-09-07 19:42:42+00:00,150,-195,,3.5,-3.5,-125.0,-105.0,37.5,124.0,-160.0,7,live,,19055,2025-09-07T15:42:47
7914123,DraftKings,19055,2025-09-07 19:42:17+00:00,2025-09-07 19:42:37+00:00,145,-188,,2.5,-2.5,-110.0,-120.0,37.5,120.0,-154.0,7,live,,19055,2025-09-07T15:42:42
7914107,DraftKings,19055,2025-09-07 19:42:07+00:00,2025-09-07 19:42:12+00:00,150,-195,,2.5,-2.5,-110.0,-120.0,37.5,120.0,-154.0,7,live,,19055,2025-09-07T15:42:17
7914083,DraftKings,19055,2025-09-07 19:41:57+00:00,2025-09-07 19:42:01+00:00,150,-195,,2.5,-2.5,-110.0,-120.0,37.5,114.0,-145.0,7,live,,19055,2025-09-07T15:42:07
7914071,DraftKings,19055,2025-09-07 19:41:52+00:00,2025-09-07 19:41:52+00:00,190,-250,,3.5,-3.5,105.0,-135.0,36.5,-166.0,130.0,7,live,,19055,2025-09-07T15:41:57
7914029,DraftKings,19055,2025-09-07 19:41:16+00:00,2025-09-07 19:41:46+00:00,185,-245,,3.5,-3.5,-105.0,-125.0,37.5,120.0,-154.0,7,live,,19055,2025-09-07T15:41:52
7914021,DraftKings,19055,2025-09-07 19:41:11+00:00,2025-09-07 19:41:11+00:00,185,-245,,3.5,-3.5,-105.0,-125.0,37.5,114.0,-145.0,7,live,,19055,2025-09-07T15:41:16
7913986,DraftKings,19055,2025-09-07 19:40:46+00:00,2025-09-07 19:41:06+00:00,170,-220,,3.5,-3.5,-120.0,-110.0,37.5,105.0,-135.0,7,live,,19055,2025-09-07T15:41:11
7913982,DraftKings,19055,2025-09-07 19:40:42+00:00,2025-09-07 19:40:42+00:00,170,-220,,3.5,-3.5,-115.0,-115.0,37.5,100.0,-130.0,7,live,,19055,2025-09-07T15:40:46
7913970,DraftKings,19055,2025-09-07 19:40:31+00:00,2025-09-07 19:40:36+00:00,165,-215,,3.5,-3.5,-125.0,-105.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:40:42
7913966,DraftKings,19055,2025-09-07 19:40:26+00:00,2025-09-07 19:40:26+00:00,165,-215,,3.5,-3.5,-120.0,-110.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:40:31
7913959,DraftKings,19055,2025-09-07 19:40:21+00:00,2025-09-07 19:40:21+00:00,165,-215,,3.5,-3.5,-125.0,-105.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:40:26
7913929,DraftKings,19055,2025-09-07 19:39:47+00:00,2025-09-07 19:40:16+00:00,165,-215,,3.5,-3.5,-120.0,-110.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:40:21
7913922,DraftKings,19055,2025-09-07 19:39:42+00:00,2025-09-07 19:39:42+00:00,165,-215,,3.5,-3.5,-125.0,-105.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:39:47
7913910,DraftKings,19055,2025-09-07 19:39:31+00:00,2025-09-07 19:39:36+00:00,165,-215,,3.5,-3.5,-120.0,-110.0,37.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:39:42
7913900,DraftKings,19055,2025-09-07 19:39:26+00:00,2025-09-07 19:39:26+00:00,165,-215,,3.5,-3.5,-120.0,-110.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:39:31
7913877,DraftKings,19055,2025-09-07 19:39:11+00:00,2025-09-07 19:39:21+00:00,220,-298,,3.5,-3.5,114.0,-145.0,37.5,114.0,-145.0,7,live,,19055,2025-09-07T15:39:26
7913875,DraftKings,19055,2025-09-07 19:39:06+00:00,2025-09-07 19:39:06+00:00,200,-270,,3.5,-3.5,105.0,-135.0,37.5,114.0,-145.0,7,live,,19055,2025-09-07T15:39:11
7913852,DraftKings,19055,2025-09-07 19:38:56+00:00,2025-09-07 19:39:01+00:00,200,-270,,3.5,-3.5,105.0,-135.0,37.5,110.0,-140.0,7,live,,19055,2025-09-07T15:39:06
7913814,DraftKings,19055,2025-09-07 19:38:22+00:00,2025-09-07 19:38:51+00:00,185,-245,,3.5,-3.5,-105.0,-125.0,37.5,110.0,-140.0,7,live,,19055,2025-09-07T15:38:56
7913801,DraftKings,19055,2025-09-07 19:38:06+00:00,2025-09-07 19:38:17+00:00,175,-230,,3.5,-3.5,-110.0,-120.0,37.5,110.0,-140.0,7,live,,19055,2025-09-07T15:38:22
7913779,DraftKings,19055,2025-09-07 19:37:46+00:00,2025-09-07 19:38:01+00:00,175,-230,,3.5,-3.5,-110.0,-120.0,37.5,114.0,-145.0,7,live,,19055,2025-09-07T15:38:06
7913653,DraftKings,19055,2025-09-07 19:36:21+00:00,2025-09-07 19:37:41+00:00,310,-445,,4.5,-4.5,-145.0,114.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:37:46
7913645,DraftKings,19055,2025-09-07 19:36:16+00:00,2025-09-07 19:36:16+00:00,180,-238,,3.5,-3.5,-105.0,-125.0,37.5,110.0,-140.0,7,live,,19055,2025-09-07T15:36:21
7913634,DraftKings,19055,2025-09-07 19:36:06+00:00,2025-09-07 19:36:11+00:00,310,-445,,4.5,-4.5,-145.0,114.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:36:16
7913619,DraftKings,19055,2025-09-07 19:35:58+00:00,2025-09-07 19:36:01+00:00,310,-445,,4.5,-4.5,-154.0,120.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:36:06
7913589,DraftKings,19055,2025-09-07 19:35:27+00:00,2025-09-07 19:35:41+00:00,300,-425,,4.5,-4.5,-154.0,120.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:35:58
7913559,DraftKings,19055,2025-09-07 19:35:02+00:00,2025-09-07 19:35:22+00:00,325,-475,,4.5,-4.5,-140.0,110.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:35:27
7913553,DraftKings,19055,2025-09-07 19:34:56+00:00,2025-09-07 19:34:56+00:00,350,-520,,4.5,-4.5,-135.0,105.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:35:02
7913539,DraftKings,19055,2025-09-07 19:34:47+00:00,2025-09-07 19:34:47+00:00,370,-560,,4.5,-4.5,-135.0,105.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:34:51
7913526,DraftKings,19055,2025-09-07 19:34:41+00:00,2025-09-07 19:34:41+00:00,195,-260,,3.5,-3.5,100.0,-130.0,37.5,100.0,-130.0,7,live,,19055,2025-09-07T15:34:47
7913520,DraftKings,19055,2025-09-07 19:34:36+00:00,2025-09-07 19:34:36+00:00,270,-375,,3.5,-3.5,135.0,-175.0,37.5,100.0,-130.0,7,live,,19055,2025-09-07T15:34:41
7913483,DraftKings,19055,2025-09-07 19:34:17+00:00,2025-09-07 19:34:31+00:00,260,-360,,3.5,-3.5,130.0,-166.0,37.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:34:36
7913470,DraftKings,19055,2025-09-07 19:34:07+00:00,2025-09-07 19:34:11+00:00,260,-360,,3.5,-3.5,130.0,-166.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:34:17
7913456,DraftKings,19055,2025-09-07 19:33:56+00:00,2025-09-07 19:34:01+00:00,270,-375,,3.5,-3.5,130.0,-166.0,38.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:34:07
7913411,DraftKings,19055,2025-09-07 19:33:31+00:00,2025-09-07 19:33:51+00:00,250,-345,,3.5,-3.5,120.0,-154.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:33:56
7913405,DraftKings,19055,2025-09-07 19:33:26+00:00,2025-09-07 19:33:26+00:00,250,-345,,3.5,-3.5,120.0,-154.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:33:31
7913384,DraftKings,19055,2025-09-07 19:33:16+00:00,2025-09-07 19:33:21+00:00,260,-360,,3.5,-3.5,124.0,-160.0,38.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:33:26
7913364,DraftKings,19055,2025-09-07 19:33:06+00:00,2025-09-07 19:33:11+00:00,250,-345,,3.5,-3.5,120.0,-154.0,39.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:33:16
7913334,DraftKings,19055,2025-09-07 19:32:51+00:00,2025-09-07 19:33:01+00:00,220,-298,,3.5,-3.5,110.0,-140.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:33:06
7913192,DraftKings,19055,2025-09-07 19:31:01+00:00,2025-09-07 19:32:46+00:00,220,-298,,3.5,-3.5,110.0,-140.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:32:51
7913177,DraftKings,19055,2025-09-07 19:30:46+00:00,2025-09-07 19:30:57+00:00,220,-298,,3.5,-3.5,110.0,-140.0,39.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:31:01
7913143,DraftKings,19055,2025-09-07 19:30:21+00:00,2025-09-07 19:30:41+00:00,220,-298,,3.5,-3.5,110.0,-140.0,38.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:30:46
7913121,DraftKings,19055,2025-09-07 19:30:06+00:00,2025-09-07 19:30:16+00:00,220,-298,,3.5,-3.5,110.0,-140.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:30:21
7913109,DraftKings,19055,2025-09-07 19:29:56+00:00,2025-09-07 19:30:02+00:00,220,-298,,3.5,-3.5,110.0,-140.0,38.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:30:06
7913073,DraftKings,19055,2025-09-07 19:29:41+00:00,2025-09-07 19:29:51+00:00,220,-298,,3.5,-3.5,105.0,-135.0,37.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:29:56
7913052,DraftKings,19055,2025-09-07 19:29:26+00:00,2025-09-07 19:29:36+00:00,220,-298,,3.5,-3.5,110.0,-140.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:29:41
7913033,DraftKings,19055,2025-09-07 19:29:16+00:00,2025-09-07 19:29:21+00:00,230,-315,,3.5,-3.5,110.0,-140.0,38.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:29:26
7912975,DraftKings,19055,2025-09-07 19:28:41+00:00,2025-09-07 19:29:11+00:00,270,-375,,3.5,-3.5,130.0,-166.0,40.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:29:16
7912944,DraftKings,19055,2025-09-07 19:28:26+00:00,2025-09-07 19:28:36+00:00,270,-375,,4.5,-4.5,-166.0,130.0,39.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:28:41
7912936,DraftKings,19055,2025-09-07 19:28:21+00:00,2025-09-07 19:28:21+00:00,325,-475,,4.5,-4.5,-130.0,100.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:28:26
7912930,DraftKings,19055,2025-09-07 19:28:11+00:00,2025-09-07 19:28:16+00:00,325,-475,,4.5,-4.5,-130.0,100.0,40.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:28:21
7912925,DraftKings,19055,2025-09-07 19:28:06+00:00,2025-09-07 19:28:06+00:00,340,-500,,4.5,-4.5,-130.0,100.0,40.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:28:11
7912913,DraftKings,19055,2025-09-07 19:27:56+00:00,2025-09-07 19:28:01+00:00,325,-475,,4.5,-4.5,-130.0,100.0,40.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:28:06
7912897,DraftKings,19055,2025-09-07 19:27:46+00:00,2025-09-07 19:27:51+00:00,310,-445,,4.5,-4.5,-135.0,105.0,40.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:27:56
7912890,DraftKings,19055,2025-09-07 19:27:41+00:00,2025-09-07 19:27:41+00:00,340,-500,,4.5,-4.5,-115.0,-115.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:27:46
7912879,DraftKings,19055,2025-09-07 19:27:26+00:00,2025-09-07 19:27:36+00:00,360,-540,,4.5,-4.5,-110.0,-120.0,41.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:27:41
7912864,DraftKings,19055,2025-09-07 19:27:16+00:00,2025-09-07 19:27:21+00:00,360,-540,,4.5,-4.5,-110.0,-120.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:27:26
7912846,DraftKings,19055,2025-09-07 19:27:01+00:00,2025-09-07 19:27:11+00:00,370,-560,,4.5,-4.5,-105.0,-125.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:27:16
7912837,DraftKings,19055,2025-09-07 19:26:56+00:00,2025-09-07 19:26:56+00:00,325,-475,,4.5,-4.5,-125.0,-105.0,42.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:27:01
7912825,DraftKings,19055,2025-09-07 19:26:46+00:00,2025-09-07 19:26:51+00:00,300,-425,,4.5,-4.5,-130.0,100.0,42.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:26:56
7912810,DraftKings,19055,2025-09-07 19:26:36+00:00,2025-09-07 19:26:41+00:00,300,-425,,4.5,-4.5,-130.0,100.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:26:46
7912798,DraftKings,19055,2025-09-07 19:26:26+00:00,2025-09-07 19:26:31+00:00,325,-475,,4.5,-4.5,-120.0,-110.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:26:36
7912783,DraftKings,19055,2025-09-07 19:26:21+00:00,2025-09-07 19:26:21+00:00,310,-445,,4.5,-4.5,-125.0,-105.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:26:26
7912775,DraftKings,19055,2025-09-07 19:26:11+00:00,2025-09-07 19:26:16+00:00,340,-500,,4.5,-4.5,-115.0,-115.0,42.5,-130.0,100.0,7,live,,19055,2025-09-07T15:26:21
7912765,DraftKings,19055,2025-09-07 19:25:56+00:00,2025-09-07 19:26:06+00:00,340,-500,,4.5,-4.5,-115.0,-115.0,42.5,-135.0,105.0,7,live,,19055,2025-09-07T15:26:11
7912756,DraftKings,19055,2025-09-07 19:25:51+00:00,2025-09-07 19:25:51+00:00,325,-475,,4.5,-4.5,-115.0,-115.0,42.5,-135.0,105.0,7,live,,19055,2025-09-07T15:25:56
7912752,DraftKings,19055,2025-09-07 19:25:46+00:00,2025-09-07 19:25:46+00:00,325,-475,,4.5,-4.5,-115.0,-115.0,42.5,-145.0,114.0,7,live,,19055,2025-09-07T15:25:51
7912746,DraftKings,19055,2025-09-07 19:25:36+00:00,2025-09-07 19:25:41+00:00,310,-445,,4.5,-4.5,-115.0,-115.0,42.5,-140.0,110.0,7,live,,19055,2025-09-07T15:25:46
7912714,DraftKings,19055,2025-09-07 19:25:16+00:00,2025-09-07 19:25:31+00:00,300,-425,,4.5,-4.5,-120.0,-110.0,42.5,-130.0,100.0,7,live,,19055,2025-09-07T15:25:36
7912694,DraftKings,19055,2025-09-07 19:24:56+00:00,2025-09-07 19:25:11+00:00,300,-425,,4.5,-4.5,-125.0,-105.0,42.5,-140.0,110.0,7,live,,19055,2025-09-07T15:25:16
7912660,DraftKings,19055,2025-09-07 19:24:16+00:00,2025-09-07 19:24:51+00:00,220,-298,,3.5,-3.5,105.0,-135.0,42.5,-135.0,105.0,7,live,,19055,2025-09-07T15:24:56
7912641,DraftKings,19055,2025-09-07 19:24:06+00:00,2025-09-07 19:24:11+00:00,220,-298,,3.5,-3.5,105.0,-135.0,42.5,-140.0,110.0,7,live,,19055,2025-09-07T15:24:16
7912426,DraftKings,19055,2025-09-07 19:21:16+00:00,2025-09-07 19:24:01+00:00,240,-330,,3.5,-3.5,110.0,-140.0,42.5,-140.0,110.0,7,live,,19055,2025-09-07T15:24:06
7912421,DraftKings,19055,2025-09-07 19:21:11+00:00,2025-09-07 19:21:11+00:00,270,-375,,4.5,-4.5,-145.0,114.0,42.5,-130.0,100.0,7,live,,19055,2025-09-07T15:21:16
7912414,DraftKings,19055,2025-09-07 19:21:06+00:00,2025-09-07 19:21:06+00:00,220,-298,,3.5,-3.5,105.0,-135.0,43.5,105.0,-135.0,7,live,,19055,2025-09-07T15:21:11
7912402,DraftKings,19055,2025-09-07 19:20:56+00:00,2025-09-07 19:21:01+00:00,220,-298,,3.5,-3.5,100.0,-130.0,43.5,110.0,-140.0,7,live,,19055,2025-09-07T15:21:06
7912387,DraftKings,19055,2025-09-07 19:20:52+00:00,2025-09-07 19:20:52+00:00,240,-330,,3.5,-3.5,110.0,-140.0,42.5,-140.0,110.0,7,live,,19055,2025-09-07T15:20:56
7912377,DraftKings,19055,2025-09-07 19:20:31+00:00,2025-09-07 19:20:36+00:00,240,-330,,3.5,-3.5,110.0,-140.0,43.5,114.0,-145.0,7,live,,19055,2025-09-07T15:20:52
7912360,DraftKings,19055,2025-09-07 19:20:21+00:00,2025-09-07 19:20:26+00:00,154,-200,,2.5,-2.5,100.0,-130.0,43.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:20:31
7912139,DraftKings,19055,2025-09-07 19:17:41+00:00,2025-09-07 19:20:16+00:00,250,-345,,4.5,-4.5,-140.0,110.0,43.5,110.0,-140.0,7,live,,19055,2025-09-07T15:20:21
7912122,DraftKings,19055,2025-09-07 19:17:26+00:00,2025-09-07 19:17:36+00:00,240,-330,,3.5,-3.5,110.0,-140.0,43.5,114.0,-145.0,7,live,,19055,2025-09-07T15:17:41
7912110,DraftKings,19055,2025-09-07 19:17:16+00:00,2025-09-07 19:17:16+00:00,154,-200,,2.5,-2.5,100.0,-130.0,43.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:17:21
7912102,DraftKings,19055,2025-09-07 19:17:11+00:00,2025-09-07 19:17:11+00:00,420,-660,,6.5,-6.5,100.0,-130.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:17:16
7912084,DraftKings,19055,2025-09-07 19:16:56+00:00,2025-09-07 19:17:06+00:00,260,-360,,4.5,-4.5,-135.0,105.0,42.5,-135.0,105.0,7,live,,19055,2025-09-07T15:17:11
7912059,DraftKings,19055,2025-09-07 19:16:46+00:00,2025-09-07 19:16:51+00:00,260,-360,,4.5,-4.5,-140.0,110.0,43.5,110.0,-140.0,7,live,,19055,2025-09-07T15:16:56
7912036,DraftKings,19055,2025-09-07 19:16:36+00:00,2025-09-07 19:16:41+00:00,260,-360,,4.5,-4.5,-130.0,100.0,43.5,100.0,-130.0,7,live,,19055,2025-09-07T15:16:46
7912024,DraftKings,19055,2025-09-07 19:16:27+00:00,2025-09-07 19:16:31+00:00,250,-345,,4.5,-4.5,-135.0,105.0,43.5,100.0,-130.0,7,live,,19055,2025-09-07T15:16:36
7912014,DraftKings,19055,2025-09-07 19:16:21+00:00,2025-09-07 19:16:21+00:00,180,-238,,3.5,-3.5,-130.0,100.0,43.5,-130.0,100.0,7,live,,19055,2025-09-07T15:16:27
7911985,DraftKings,19055,2025-09-07 19:16:06+00:00,2025-09-07 19:16:16+00:00,175,-230,,3.5,-3.5,-135.0,105.0,44.5,100.0,-130.0,7,live,,19055,2025-09-07T15:16:21
7911980,DraftKings,19055,2025-09-07 19:16:01+00:00,2025-09-07 19:16:01+00:00,185,-245,,3.5,-3.5,-125.0,-105.0,44.5,100.0,-130.0,7,live,,19055,2025-09-07T15:16:06
7911942,DraftKings,19055,2025-09-07 19:15:41+00:00,2025-09-07 19:15:56+00:00,185,-245,,3.5,-3.5,-125.0,-105.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:16:01
7911918,DraftKings,19055,2025-09-07 19:15:26+00:00,2025-09-07 19:15:36+00:00,154,-200,,2.5,-2.5,114.0,-145.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:15:41
7911887,DraftKings,19055,2025-09-07 19:15:16+00:00,2025-09-07 19:15:21+00:00,160,-210,,3.5,-3.5,-145.0,114.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:15:26
7911875,DraftKings,19055,2025-09-07 19:15:11+00:00,2025-09-07 19:15:11+00:00,154,-200,,2.5,-2.5,114.0,-145.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:15:16
7911866,DraftKings,19055,2025-09-07 19:15:06+00:00,2025-09-07 19:15:06+00:00,154,-200,,2.5,-2.5,110.0,-140.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:15:11
7911848,DraftKings,19055,2025-09-07 19:14:56+00:00,2025-09-07 19:15:01+00:00,160,-210,,3.5,-3.5,-145.0,114.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:15:06
7911834,DraftKings,19055,2025-09-07 19:14:41+00:00,2025-09-07 19:14:51+00:00,154,-200,,2.5,-2.5,114.0,-145.0,44.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:14:56
7911824,DraftKings,19055,2025-09-07 19:14:35+00:00,2025-09-07 19:14:35+00:00,154,-200,,2.5,-2.5,114.0,-145.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:14:41
7911797,DraftKings,19055,2025-09-07 19:14:21+00:00,2025-09-07 19:14:21+00:00,145,-188,,2.5,-2.5,105.0,-135.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:14:25
7911788,DraftKings,19055,2025-09-07 19:14:15+00:00,2025-09-07 19:14:15+00:00,220,-298,,3.5,-3.5,-110.0,-120.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:14:21
7911780,DraftKings,19055,2025-09-07 19:14:10+00:00,2025-09-07 19:14:10+00:00,220,-298,,3.5,-3.5,-110.0,-120.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:14:15
7911773,DraftKings,19055,2025-09-07 19:14:05+00:00,2025-09-07 19:14:05+00:00,230,-315,,3.5,-3.5,100.0,-130.0,43.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:14:10
7911743,DraftKings,19055,2025-09-07 19:13:50+00:00,2025-09-07 19:14:00+00:00,210,-280,,3.5,-3.5,-105.0,-125.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:14:05
7911726,DraftKings,19055,2025-09-07 19:13:41+00:00,2025-09-07 19:13:45+00:00,220,-298,,3.5,-3.5,-105.0,-125.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:13:50
7911650,DraftKings,19055,2025-09-07 19:12:45+00:00,2025-09-07 19:13:35+00:00,195,-260,,3.5,-3.5,-120.0,-110.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T15:13:41
7911631,DraftKings,19055,2025-09-07 19:12:25+00:00,2025-09-07 19:12:40+00:00,180,-238,,3.5,-3.5,-125.0,-105.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:12:45
7911614,DraftKings,19055,2025-09-07 19:12:16+00:00,2025-09-07 19:12:20+00:00,180,-238,,3.5,-3.5,-120.0,-110.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:12:25
7911605,DraftKings,19055,2025-09-07 19:12:10+00:00,2025-09-07 19:12:10+00:00,170,-220,,3.5,-3.5,-130.0,100.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:12:16
7911582,DraftKings,19055,2025-09-07 19:11:55+00:00,2025-09-07 19:12:05+00:00,170,-220,,3.5,-3.5,-130.0,100.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:12:10
7911568,DraftKings,19055,2025-09-07 19:11:45+00:00,2025-09-07 19:11:50+00:00,170,-220,,3.5,-3.5,-130.0,100.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:11:55
7911560,DraftKings,19055,2025-09-07 19:11:35+00:00,2025-09-07 19:11:40+00:00,170,-220,,3.5,-3.5,-130.0,100.0,46.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:11:45
7911542,DraftKings,19055,2025-09-07 19:11:30+00:00,2025-09-07 19:11:30+00:00,190,-250,,3.5,-3.5,-125.0,-105.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:11:35
7911532,DraftKings,19055,2025-09-07 19:11:15+00:00,2025-09-07 19:11:25+00:00,190,-250,,3.5,-3.5,-115.0,-115.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T15:11:30
7911512,DraftKings,19055,2025-09-07 19:11:00+00:00,2025-09-07 19:11:10+00:00,180,-238,,3.5,-3.5,-125.0,-105.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:11:15
7911507,DraftKings,19055,2025-09-07 19:10:55+00:00,2025-09-07 19:10:55+00:00,190,-250,,3.5,-3.5,-120.0,-110.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:11:00
7911493,DraftKings,19055,2025-09-07 19:10:45+00:00,2025-09-07 19:10:50+00:00,180,-238,,3.5,-3.5,-125.0,-105.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:10:55
7911489,DraftKings,19055,2025-09-07 19:10:40+00:00,2025-09-07 19:10:40+00:00,175,-230,,3.5,-3.5,-125.0,-105.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T15:10:45
